date,unit_code,channel
20220620,24a,24
20220620,25a,25
20220620,28a,28
20220620,33a,33
20220620,34a,34
20220620,35a,35
20220620,36a,36
20220620,37a,37
20220620,38a,38
20220620,39a,39
20220620,39b,39
20220620,39c,39
20220620,40a,40
20220620,40b,40
20220620,41a,41
20220620,42a,42
20220620,43a,43
20220620,43b,43
20220620,44a,44
20220620,45a,45
20220620,46a,46
20220620,47a,47
20220620,48a,48
20220620,49a,49
20220620,50a,50
20220620,51a,51
20220620,53a,53
20220620,53b,53
20220620,55a,55
20220620,56a,56
20220620,57a,57
20220620,57b,57
20220620,58a,58
20220620,59a,59
20220620,60a,60
20220620,61a,61
20220620,61b,61
20220620,62a,62
20220620,63a,63
20220620,63b,63
20220620,71a,71
20220620,71b,71
20220620,71c,71
20220620,72a,72
20220620,73a,73
20220620,74a,74
20220620,74b,74
20220620,74c,74
20220620,75a,75
20220620,75b,75
20220620,75c,75
20220620,76a,76
20220620,76b,76
20220620,79a,79
20220620,82a,82
20220620,85a,85
20220620,86a,86
20220620,89a,89
20220620,89b,89
20220620,90a,90
20220620,91a,91
20220620,91b,91
20220620,94a,94
20220620,94b,94
20220620,96a,96
20220620,97a,97
20220620,99a,99
20220620,103a,103
20220620,105a,105
20220620,105b,105
20220620,105c,105
20220620,106a,106
20220620,107a,107
20220620,107b,107
20220620,107c,107
20220620,108a,108
20220620,109a,109
20220620,109b,109
20220620,110a,110
20220620,110b,110
20220620,111a,111
20220620,111b,111
20220620,111c,111
20220620,112a,112
20220620,112b,112
20220620,113a,113
20220620,114a,114
20220620,115a,115
20220620,122a,122
20220620,124a,124
20220620,126a,126
20220620,126b,126
20220620,126c,126
20220620,127a,127
20220620,128a,128
20220620,128b,128
20220622,3a,3
20220622,4a,4
20220622,6a,6
20220622,7a,7
20220622,9a,9
20220622,9b,9
20220622,9c,9
20220622,10a,10
20220622,17a,17
20220622,19a,19
20220622,20a,20
20220622,21a,21
20220622,21b,21
20220622,22a,22
20220622,24a,24
20220622,25a,25
20220622,25b,25
20220622,28a,28
20220622,33a,33
20220622,34a,34
20220622,35a,35
20220622,36a,36
20220622,37a,37
20220622,38a,38
20220622,39a,39
20220622,40a,40
20220622,40b,40
20220622,41a,41
20220622,42a,42
20220622,43a,43
20220622,43b,43
20220622,43c,43
20220622,44a,44
20220622,44b,44
20220622,45a,45
20220622,46a,46
20220622,47a,47
20220622,48a,48
20220622,49a,49
20220622,50a,50
20220622,51a,51
20220622,53a,53
20220622,53b,53
20220622,55a,55
20220622,56a,56
20220622,57a,57
20220622,57b,57
20220622,58a,58
20220622,59a,59
20220622,60a,60
20220622,61a,61
20220622,61b,61
20220622,62a,62
20220622,63a,63
20220622,63b,63
20220622,69a,69
20220622,71a,71
20220622,71b,71
20220622,72a,72
20220622,73a,73
20220622,74a,74
20220622,74b,74
20220622,75a,75
20220622,75b,75
20220622,76a,76
20220622,76b,76
20220622,79a,79
20220622,85a,85
20220622,86a,86
20220622,87a,87
20220622,89a,89
20220622,89b,89
20220622,90a,90
20220622,91a,91
20220622,91b,91
20220622,92a,92
20220622,94a,94
20220622,94b,94
20220622,96a,96
20220622,97a,97
20220622,99a,99
20220622,103a,103
20220622,105a,105
20220622,105b,105
20220622,106a,106
20220622,107a,107
20220622,107b,107
20220622,108a,108
20220622,108b,108
20220622,109a,109
20220622,109b,109
20220622,110a,110
20220622,111a,111
20220622,112a,112
20220622,113a,113
20220622,114a,114
20220622,122a,122
20220622,124a,124
20220622,125a,125
20220622,126a,126
20220622,126b,126
20220622,127a,127
20220622,128a,128
20220623,3a,3
20220623,4a,4
20220623,6a,6
20220623,6b,6
20220623,7a,7
20220623,9a,9
20220623,9b,9
20220623,9c,9
20220623,10a,10
20220623,10b,10
20220623,17a,17
20220623,19a,19
20220623,20a,20
20220623,21a,21
20220623,21b,21
20220623,21c,21
20220623,22a,22
20220623,25a,25
20220623,25b,25
20220623,26a,26
20220623,28a,28
20220623,32a,32
20220623,33a,33
20220623,34a,34
20220623,35a,35
20220623,36a,36
20220623,37a,37
20220623,38a,38
20220623,39a,39
20220623,40a,40
20220623,40b,40
20220623,41a,41
20220623,42a,42
20220623,43a,43
20220623,43b,43
20220623,43c,43
20220623,44a,44
20220623,45a,45
20220623,45b,45
20220623,46a,46
20220623,47a,47
20220623,48a,48
20220623,49a,49
20220623,50a,50
20220623,53a,53
20220623,53b,53
20220623,56a,56
20220623,57a,57
20220623,57b,57
20220623,58a,58
20220623,59a,59
20220623,60a,60
20220623,61a,61
20220623,61b,61
20220623,63a,63
20220623,63b,63
20220623,69a,69
20220623,71a,71
20220623,71b,71
20220623,72a,72
20220623,73a,73
20220623,74a,74
20220623,74b,74
20220623,75a,75
20220623,75b,75
20220623,76a,76
20220623,76b,76
20220623,80a,80
20220623,82a,82
20220623,85a,85
20220623,89a,89
20220623,89b,89
20220623,90a,90
20220623,91a,91
20220623,91b,91
20220623,92a,92
20220623,94a,94
20220623,94b,94
20220623,96a,96
20220623,97a,97
20220623,103a,103
20220623,105a,105
20220623,105b,105
20220623,106a,106
20220623,107a,107
20220623,108a,108
20220623,109a,109
20220623,110a,110
20220623,111a,111
20220623,112a,112
20220623,112b,112
20220623,113a,113
20220623,114a,114
20220623,122a,122
20220623,123a,123
20220623,124a,124
20220623,126a,126
20220623,126b,126
20220623,128a,128
20220624,3a,3
20220624,4a,4
20220624,6a,6
20220624,6b,6
20220624,7a,7
20220624,9a,9
20220624,9b,9
20220624,9c,9
20220624,10a,10
20220624,15a,15
20220624,17a,17
20220624,19a,19
20220624,20a,20
20220624,21a,21
20220624,21b,21
20220624,22a,22
20220624,25a,25
20220624,26a,26
20220624,28a,28
20220624,33a,33
20220624,34a,34
20220624,35a,35
20220624,36a,36
20220624,37a,37
20220624,38a,38
20220624,39a,39
20220624,40a,40
20220624,40b,40
20220624,40c,40
20220624,41a,41
20220624,42a,42
20220624,43a,43
20220624,43b,43
20220624,44a,44
20220624,45a,45
20220624,45b,45
20220624,46a,46
20220624,46b,46
20220624,47a,47
20220624,47b,47
20220624,48a,48
20220624,49a,49
20220624,50a,50
20220624,51a,51
20220624,52a,52
20220624,53a,53
20220624,53b,53
20220624,54a,54
20220624,56a,56
20220624,58a,58
20220624,58b,58
20220624,59a,59
20220624,60a,60
20220624,61a,61
20220624,61b,61
20220624,62a,62
20220624,63a,63
20220624,64a,64
20220624,69a,69
20220624,70a,70
20220624,71a,71
20220624,72a,72
20220624,73a,73
20220624,74a,74
20220624,74b,74
20220624,75a,75
20220624,75b,75
20220624,76a,76
20220624,76b,76
20220624,76c,76
20220624,82a,82
20220624,85a,85
20220624,86a,86
20220624,89a,89
20220624,89b,89
20220624,90a,90
20220624,91a,91
20220624,91b,91
20220624,92a,92
20220624,94a,94
20220624,96a,96
20220624,97a,97
20220624,103a,103
20220624,105a,105
20220624,105b,105
20220624,105c,105
20220624,106a,106
20220624,107a,107
20220624,107b,107
20220624,108a,108
20220624,109a,109
20220624,109b,109
20220624,110a,110
20220624,111a,111
20220624,112a,112
20220624,112b,112
20220624,114a,114
20220624,122a,122
20220624,123a,123
20220624,124a,124
20220624,124b,124
20220624,126a,126
20220624,128a,128
20220624,128b,128
20220624,128d,128
20220627,3a,3
20220627,4a,4
20220627,6a,6
20220627,7a,7
20220627,8a,8
20220627,9a,9
20220627,9b,9
20220627,9c,9
20220627,10a,10
20220627,17a,17
20220627,19a,19
20220627,20a,20
20220627,22a,22
20220627,25a,25
20220627,26a,26
20220627,28a,28
20220627,28b,28
20220627,33a,33
20220627,34a,34
20220627,35a,35
20220627,36a,36
20220627,37a,37
20220627,38a,38
20220627,39a,39
20220627,39b,39
20220627,40a,40
20220627,40b,40
20220627,41a,41
20220627,42a,42
20220627,42b,42
20220627,43a,43
20220627,43b,43
20220627,43c,43
20220627,44a,44
20220627,44b,44
20220627,45a,45
20220627,45b,45
20220627,46a,46
20220627,47a,47
20220627,48a,48
20220627,49a,49
20220627,50a,50
20220627,51a,51
20220627,52a,52
20220627,53a,53
20220627,53b,53
20220627,54a,54
20220627,56a,56
20220627,58a,58
20220627,58b,58
20220627,59a,59
20220627,60a,60
20220627,61a,61
20220627,61b,61
20220627,61c,61
20220627,62a,62
20220627,63a,63
20220627,64a,64
20220627,69a,69
20220627,70a,70
20220627,71a,71
20220627,72a,72
20220627,73a,73
20220627,73b,73
20220627,74a,74
20220627,74b,74
20220627,75a,75
20220627,75b,75
20220627,76a,76
20220627,76b,76
20220627,78a,78
20220627,82a,82
20220627,85a,85
20220627,86a,86
20220627,89a,89
20220627,89b,89
20220627,90a,90
20220627,91a,91
20220627,91b,91
20220627,92a,92
20220627,92b,92
20220627,94a,94
20220627,96a,96
20220627,97a,97
20220627,103a,103
20220627,105a,105
20220627,105b,105
20220627,105c,105
20220627,106a,106
20220627,106b,106
20220627,107a,107
20220627,107b,107
20220627,108a,108
20220627,109a,109
20220627,109b,109
20220627,110a,110
20220627,111a,111
20220627,112a,112
20220627,114a,114
20220627,116a,116
20220627,122a,122
20220627,124a,124
20220627,124b,124
20220627,126a,126
20220627,127a,127
20220627,128a,128
20220627,128b,128
